referrer,views_total,views_unique
github.com,95,30
addaxdatascience.com,87,19
Google,62,25
Bing,19,4
agentmorris.github.io,9,6
pypi.org,5,1
towardsai.net,4,1
DuckDuckGo,3,3
wildlabs.net,2,2
lila.science,1,1
