referrer,views_total,views_unique
addaxdatascience.com,178,67
Google,169,52
github.com,142,39
Bing,61,9
forums.gentoo.org,29,6
pub.towardsai.net,9,2
wildlabs.net,7,5
DuckDuckGo,5,2
gentoo.ru,4,3
yandex.ru,4,1
