referrer,views_total,views_unique
Google,129,47
pub.towardsai.net,97,19
petervanlunteren.github.io,73,18
github.com,70,20
saul.cpsc.ucalgary.ca,44,13
Bing,23,12
DuckDuckGo,12,2
towardsai.net,7,2
wildlabs.net,6,4
dmorris.net,6,1
