referrer,views_total,views_unique
Google,47,31
github.com,35,21
Bing,13,4
saul.cpsc.ucalgary.ca,10,6
medium.com,3,2
statics.teams.cdn.office.net,2,2
hackster.io,1,1
petervanlunteren.github.io,1,1
wildlabs.net,1,1
DuckDuckGo,1,1
