referrer,views_total,views_unique
github.com,50,9
cdn.iframe.ly,13,2
Google,12,6
saul.cpsc.ucalgary.ca,9,5
wildlabs.net,9,4
Bing,5,4
wefixit.syncromsp.com,3,1
cn.bing.com,1,1
