referrer,views_total,views_unique
Google,192,31
addaxdatascience.com,119,16
github.com,75,21
cn.bing.com,20,2
Bing,17,7
wildlabs.net,9,1
towardsai.net,5,2
pypi.org,5,1
search.brave.com,4,1
towardsai-net.cdn.ampproject.org,3,1
