referrer,views_total,views_unique
github.com,109,34
Google,103,36
addaxdatascience.com,66,15
Bing,27,12
towardsai.net,21,3
wildlabs.net,5,5
statics.teams.cdn.office.net,5,2
cn.bing.com,3,2
agentmorris.github.io,2,1
mail.google.com,2,1
