referrer,views_total,views_unique
Google,53,31
saul.cpsc.ucalgary.ca,48,6
github.com,41,17
petervanlunteren.github.io,28,8
Bing,13,7
towardsai.net,11,4
addaxdatascience.com,6,3
experiment.com,6,2
pub.towardsai.net,4,2
statics.teams.cdn.office.net,3,3
