referrer,views_total,views_unique
github.com,40,11
Google,25,13
saul.cpsc.ucalgary.ca,23,9
cdn.iframe.ly,14,2
wildlabs.net,5,4
petervanlunteren.github.io,2,2
wefixit.syncromsp.com,2,1
cn.bing.com,1,1
