time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-10-26 00:00:00+00:00,20,9,27,5
2022-10-27 00:00:00+00:00,1,1,4,1
2022-10-28 00:00:00+00:00,4,4,9,2
2022-10-29 00:00:00+00:00,1,1,18,1
2022-10-30 00:00:00+00:00,2,2,7,4
2022-10-31 00:00:00+00:00,2,2,1,1
2022-11-01 00:00:00+00:00,28,17,38,8
2022-11-02 00:00:00+00:00,20,11,49,8
2022-11-03 00:00:00+00:00,19,13,44,16
2022-11-04 00:00:00+00:00,6,6,54,24
2022-11-05 00:00:00+00:00,3,3,6,4
2022-11-06 00:00:00+00:00,11,10,60,11
2022-11-07 00:00:00+00:00,13,9,68,15
2022-11-08 00:00:00+00:00,11,7,35,10
