referrer,views_total,views_unique
Google,114,48
github.com,67,18
petervanlunteren.github.io,54,16
saul.cpsc.ucalgary.ca,42,15
addaxdatascience.com,11,2
towardsai.net,4,2
pub.towardsai.net,4,1
wildlabs.net,3,3
DuckDuckGo,3,2
com.google.android.gm,2,2
