referrer,views_total,views_unique
Google,114,47
github.com,67,18
petervanlunteren.github.io,56,17
saul.cpsc.ucalgary.ca,38,15
addaxdatascience.com,11,2
pub.towardsai.net,8,2
DuckDuckGo,6,3
towardsai.net,4,2
wildlabs.net,3,3
com.google.android.gm,2,2
