time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-12 00:00:00+00:00,14,13,183,37
2024-11-13 00:00:00+00:00,22,13,108,24
2024-11-14 00:00:00+00:00,10,8,52,20
2024-11-15 00:00:00+00:00,16,13,59,18
2024-11-16 00:00:00+00:00,15,4,55,7
2024-11-17 00:00:00+00:00,1,1,8,7
2024-11-18 00:00:00+00:00,10,9,40,17
2024-11-19 00:00:00+00:00,11,10,84,24
2024-11-20 00:00:00+00:00,13,11,53,19
2024-11-21 00:00:00+00:00,11,7,51,17
2024-11-22 00:00:00+00:00,7,4,47,21
2024-11-23 00:00:00+00:00,6,4,30,9
2024-11-24 00:00:00+00:00,6,5,11,6
2024-11-25 00:00:00+00:00,9,3,45,16
