url_path,views_total,views_unique
/PetervanLunteren/EcoAssist,180,69
/PetervanLunteren/EcoAssist/blob/main/EcoAssist_GUI.py,29,3
/PetervanLunteren/EcoAssist/blob/main/Windows_install_EcoAssist.bat,16,3
/PetervanLunteren/EcoAssist/blob/main/Windows_no_admin_install.md,10,6
/PetervanLunteren/EcoAssist/blob/main/MacOS_Linux_install_EcoAssist.command,9,2
/PetervanLunteren/EcoAssist/edit/main/EcoAssist_GUI.py,9,1
/PetervanLunteren/EcoAssist/blob/main/imgs/demo.gif,8,6
/PetervanLunteren/EcoAssist/blob/main/README.md,8,5
/PetervanLunteren/EcoAssist/blob/main/imgs/users.jpg,7,7
/PetervanLunteren/EcoAssist/commits/main,6,1
