referrer,views_total,views_unique
github.com,147,37
Google,82,34
addaxdatascience.com,64,19
Bing,27,8
wildlabs.net,11,7
towardsai.net,6,1
DuckDuckGo,4,2
yandex.ru,4,1
app.titan.email,4,1
agentmorris.github.io,2,2
