referrer,views_total,views_unique
Google,111,36
github.com,60,18
wildlabs.net,21,6
saul.cpsc.ucalgary.ca,8,5
DuckDuckGo,7,2
Bing,6,5
petervanlunteren.github.io,5,4
mail.google.com,1,1
statics.teams.cdn.office.net,1,1
