referrer,views_total,views_unique
addaxdatascience.com,226,23
Google,87,29
github.com,67,25
Bing,47,10
DuckDuckGo,2,2
saul.cpsc.ucalgary.ca,2,1
wildlabs.net,2,1
healthycountryai.org,1,1
