referrer,views_total,views_unique
saul.cpsc.ucalgary.ca,133,21
Google,126,23
yandex.ru,51,2
addaxdatascience.com,35,10
github.com,33,16
Bing,18,9
wildlabs.net,4,2
auc-word-edit.officeapps.live.com,3,1
towardsai.net,2,1
agentmorris.github.io,2,1
