referrer,views_total,views_unique
Google,207,35
github.com,178,23
addaxdatascience.com,99,22
pub.towardsai.net,43,2
DuckDuckGo,39,6
Bing,29,12
saul.cpsc.ucalgary.ca,26,13
statics.teams.cdn.office.net,24,5
nl.search.yahoo.com,21,1
towardsai.net,14,1
