referrer,views_total,views_unique
addaxdatascience.com,173,28
Google,167,42
github.com,87,32
Bing,18,5
DuckDuckGo,12,2
pub.towardsai.net,9,1
wildlabs.net,8,4
Baidu,2,1
agentmorris.github.io,1,1
