referrer,views_total,views_unique
Google,123,43
github.com,71,37
addaxdatascience.com,44,22
pub.towardsai.net,25,2
Bing,10,8
DuckDuckGo,5,5
lila.science,5,1
usgs.gov,2,1
agentmorris.github.io,1,1
pypi.org,1,1
