referrer,views_total,views_unique
Google,45,15
github.com,25,13
saul.cpsc.ucalgary.ca,13,9
statics.teams.cdn.office.net,10,2
petervanlunteren.github.io,6,2
wildlabs.net,3,1
mail.google.com,1,1
Bing,1,1
