time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-01 00:00:00+00:00,22,8,120,17
2024-10-02 00:00:00+00:00,25,17,104,21
2024-10-03 00:00:00+00:00,26,20,130,20
2024-10-04 00:00:00+00:00,10,8,65,14
2024-10-05 00:00:00+00:00,1,1,18,4
2024-10-06 00:00:00+00:00,2,2,15,5
2024-10-07 00:00:00+00:00,11,10,41,9
2024-10-08 00:00:00+00:00,10,6,53,20
2024-10-09 00:00:00+00:00,14,11,103,30
2024-10-10 00:00:00+00:00,13,10,109,29
2024-10-11 00:00:00+00:00,9,7,51,21
2024-10-12 00:00:00+00:00,10,8,9,9
2024-10-13 00:00:00+00:00,1,1,18,9
2024-10-14 00:00:00+00:00,13,8,54,17
