referrer,views_total,views_unique
github.com,113,48
addaxdatascience.com,109,37
Google,67,35
Bing,26,9
DuckDuckGo,12,6
pub.towardsai.net,8,2
lila.science,6,1
ecosia.org,2,2
partage.mnhn.fr,2,1
lm.facebook.com,1,1
