referrer,views_total,views_unique
Google,138,36
github.com,118,29
addaxdatascience.com,74,18
wildlabs.net,26,5
Bing,14,5
Yahoo,12,2
agentmorris.github.io,8,7
DuckDuckGo,3,2
saul.cpsc.ucalgary.ca,2,2
towardsai.net,2,1
