time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-24 00:00:00+00:00,6,5,11,6
2024-11-25 00:00:00+00:00,9,3,47,18
2024-11-26 00:00:00+00:00,11,7,80,20
2024-11-27 00:00:00+00:00,19,12,116,26
2024-11-28 00:00:00+00:00,18,11,108,13
2024-11-29 00:00:00+00:00,17,11,58,17
2024-11-30 00:00:00+00:00,2,2,10,5
2024-12-01 00:00:00+00:00,2,2,14,11
2024-12-02 00:00:00+00:00,18,13,75,22
2024-12-03 00:00:00+00:00,7,7,66,16
2024-12-04 00:00:00+00:00,19,11,162,27
2024-12-05 00:00:00+00:00,4,3,77,24
2024-12-06 00:00:00+00:00,14,11,54,19
2024-12-07 00:00:00+00:00,7,5,66,6
