referrer,views_total,views_unique
Google,165,40
addaxdatascience.com,88,24
github.com,46,20
DuckDuckGo,36,2
Bing,30,11
statics.teams.cdn.office.net,9,4
wildlabs.net,6,4
partage.mnhn.fr,6,1
yandex.ru,4,2
chatgpt.com,2,2
