referrer,views_total,views_unique
Google,188,34
github.com,96,24
addaxdatascience.com,70,23
Bing,11,1
yandex.ru,9,2
sogou.com,5,1
wildlabs.net,4,1
towardsai.net,3,2
fundacionmaradentro.cl,1,1
pypi.org,1,1
