referrer,views_total,views_unique
Google,103,19
github.com,57,9
addaxdatascience.com,53,9
towardsai.net,37,3
saul.cpsc.ucalgary.ca,27,9
Bing,23,5
wildlabs.net,8,5
cn.bing.com,2,1
zenodo.org,1,1
DuckDuckGo,1,1
