referrer,views_total,views_unique
addaxdatascience.com,115,13
github.com,114,14
Google,83,28
saul.cpsc.ucalgary.ca,38,12
Bing,24,7
towardsai.net,9,1
nl.search.yahoo.com,8,1
DuckDuckGo,7,1
mail.google.com,6,2
joss.theoj.org,5,1
