referrer,views_total,views_unique
Google,146,46
github.com,60,18
saul.cpsc.ucalgary.ca,48,12
petervanlunteren.github.io,38,11
towardsai.net,8,4
Bing,5,2
pub.towardsai.net,4,1
statics.teams.cdn.office.net,3,2
wildlabs.net,2,2
DuckDuckGo,2,1
