referrer,views_total,views_unique
Google,115,38
github.com,98,18
addaxdatascience.com,40,14
Bing,8,5
DuckDuckGo,3,2
community.hiveeyes.org,2,2
dropbox.com,2,1
zenodo.org,2,1
towardsai.net,2,1
agentmorris.github.io,2,1
