referrer,views_total,views_unique
Google,193,46
addaxdatascience.com,105,36
github.com,100,29
Bing,42,9
yandex.ru,19,1
wildlabs.net,7,3
DuckDuckGo,7,2
ecosia.org,6,3
partage.mnhn.fr,6,1
statics.teams.cdn.office.net,3,2
