referrer,views_total,views_unique
Google,116,40
petervanlunteren.github.io,79,17
github.com,53,26
saul.cpsc.ucalgary.ca,42,15
pub.towardsai.net,33,10
towardsai.net,29,5
Bing,21,4
addaxdatascience.com,14,5
dmorris.net,6,1
towardsai-net.cdn.ampproject.org,5,3
