time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-05 00:00:00+00:00,5.0,4.0,26,9
2025-01-06 00:00:00+00:00,2.0,2.0,64,19
2025-01-07 00:00:00+00:00,5.0,4.0,19,13
2025-01-08 00:00:00+00:00,9.0,5.0,66,25
2025-01-09 00:00:00+00:00,14.0,10.0,47,23
2025-01-10 00:00:00+00:00,12.0,7.0,76,18
2025-01-11 00:00:00+00:00,1.0,1.0,5,3
2025-01-12 00:00:00+00:00,7.0,5.0,109,12
2025-01-13 00:00:00+00:00,12.0,6.0,52,21
2025-01-14 00:00:00+00:00,1.0,1.0,58,22
2025-01-15 00:00:00+00:00,16.0,10.0,88,24
2025-01-16 00:00:00+00:00,64.0,18.0,588,20
2025-01-17 00:00:00+00:00,44.0,11.0,270,29
2025-01-18 00:00:00+00:00,,,19,9
