referrer,views_total,views_unique
addaxdatascience.com,184,32
Google,163,39
github.com,85,30
Bing,28,9
pub.towardsai.net,11,2
DuckDuckGo,11,1
wildlabs.net,8,4
timelapse.ucalgary.ca,2,1
Baidu,2,1
agentmorris.github.io,1,1
