referrer,views_total,views_unique
addaxdatascience.com,258,50
Google,221,40
github.com,97,36
Bing,34,14
wildlabs.net,10,8
DuckDuckGo,8,4
pypi.org,5,1
search.brave.com,3,1
lila.science,2,2
towardsai.net,2,1
