referrer,views_total,views_unique
pub.towardsai.net,71,5
github.com,50,17
petervanlunteren.github.io,44,8
Google,40,14
saul.cpsc.ucalgary.ca,19,7
joss.theoj.org,13,7
towardsai-net.cdn.ampproject.org,11,2
wildlabs.net,5,3
addaxdatascience.com,5,1
towardsai.net,4,1
