referrer,views_total,views_unique
Google,60,33
github.com,23,13
wildlabs.net,14,8
Bing,13,7
saul.cpsc.ucalgary.ca,9,5
DuckDuckGo,6,1
petervanlunteren.github.io,2,2
cclmportal.ca,2,1
repos.opensource.microsoft.com,1,1
joss.theoj.org,1,1
