time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-15 00:00:00+00:00,12,6,66,16
2023-11-16 00:00:00+00:00,12,9,51,17
2023-11-17 00:00:00+00:00,6,3,28,10
2023-11-18 00:00:00+00:00,4,4,20,5
2023-11-19 00:00:00+00:00,6,3,13,5
2023-11-20 00:00:00+00:00,24,9,124,23
2023-11-21 00:00:00+00:00,17,10,120,20
2023-11-22 00:00:00+00:00,12,8,85,15
2023-11-23 00:00:00+00:00,12,7,46,10
2023-11-24 00:00:00+00:00,25,12,89,8
2023-11-25 00:00:00+00:00,18,15,16,7
2023-11-26 00:00:00+00:00,1,1,3,3
2023-11-27 00:00:00+00:00,27,15,68,14
2023-11-28 00:00:00+00:00,7,5,109,11
