referrer,views_total,views_unique
Google,149,53
addaxdatascience.com,73,26
github.com,54,27
DuckDuckGo,30,2
Bing,17,7
partage.mnhn.fr,11,1
yandex.com.tr,7,1
yandex.ru,4,2
chatgpt.com,3,3
wildlabs.net,3,3
