referrer,views_total,views_unique
github.com,90,20
Google,29,17
wildlabs.net,20,7
saul.cpsc.ucalgary.ca,18,9
petervanlunteren.github.io,7,1
cdn.iframe.ly,2,2
statics.teams.cdn.office.net,1,1
wildcolab.github.io,1,1
