time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-17 00:00:00+00:00,4,3,40,8
2024-09-18 00:00:00+00:00,13,8,96,14
2024-09-19 00:00:00+00:00,11,8,36,7
2024-09-20 00:00:00+00:00,7,5,18,9
2024-09-21 00:00:00+00:00,4,1,19,6
2024-09-22 00:00:00+00:00,2,2,12,4
2024-09-23 00:00:00+00:00,11,8,74,21
2024-09-24 00:00:00+00:00,7,6,119,19
2024-09-25 00:00:00+00:00,7,3,87,18
2024-09-26 00:00:00+00:00,2,2,73,18
2024-09-27 00:00:00+00:00,3,3,33,9
2024-09-28 00:00:00+00:00,6,5,25,6
2024-09-29 00:00:00+00:00,5,2,5,4
2024-09-30 00:00:00+00:00,7,6,50,15
