referrer,views_total,views_unique
github.com,56,13
Google,27,18
wildlabs.net,22,6
saul.cpsc.ucalgary.ca,15,8
petervanlunteren.github.io,7,1
wildcolab.github.io,2,2
cdn.iframe.ly,2,2
statics.teams.cdn.office.net,1,1
