referrer,views_total,views_unique
Google,84,26
github.com,48,13
saul.cpsc.ucalgary.ca,14,9
statics.teams.cdn.office.net,11,3
petervanlunteren.github.io,9,3
wildlabs.net,2,2
mail.google.com,1,1
