time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-07-04 00:00:00+00:00,22,12,90,12
2023-07-05 00:00:00+00:00,11,7,51,16
2023-07-06 00:00:00+00:00,8,6,38,15
2023-07-07 00:00:00+00:00,10,7,39,12
2023-07-08 00:00:00+00:00,4,4,28,6
2023-07-09 00:00:00+00:00,6,5,38,8
2023-07-10 00:00:00+00:00,12,10,87,17
2023-07-11 00:00:00+00:00,17,9,24,12
2023-07-12 00:00:00+00:00,16,9,108,19
2023-07-13 00:00:00+00:00,19,11,168,17
2023-07-14 00:00:00+00:00,10,9,51,23
2023-07-15 00:00:00+00:00,2,2,19,7
2023-07-16 00:00:00+00:00,5,3,73,18
2023-07-17 00:00:00+00:00,23,12,78,30
