time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-09 00:00:00+00:00,34.0,15.0,90,21
2023-10-10 00:00:00+00:00,24.0,12.0,146,27
2023-10-11 00:00:00+00:00,12.0,6.0,64,13
2023-10-12 00:00:00+00:00,21.0,13.0,74,18
2023-10-13 00:00:00+00:00,23.0,6.0,64,11
2023-10-14 00:00:00+00:00,21.0,6.0,23,9
2023-10-15 00:00:00+00:00,2.0,2.0,10,6
2023-10-16 00:00:00+00:00,10.0,8.0,60,22
2023-10-17 00:00:00+00:00,5.0,4.0,84,21
2023-10-18 00:00:00+00:00,28.0,9.0,119,26
2023-10-19 00:00:00+00:00,36.0,17.0,155,16
2023-10-20 00:00:00+00:00,3.0,3.0,19,10
2023-10-21 00:00:00+00:00,4.0,4.0,27,4
2023-10-22 00:00:00+00:00,,,7,2
