time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-22 00:00:00+00:00,20,7,107,28
2023-09-23 00:00:00+00:00,3,2,25,7
2023-09-24 00:00:00+00:00,3,3,22,5
2023-09-25 00:00:00+00:00,3,3,26,15
2023-09-26 00:00:00+00:00,12,9,59,12
2023-09-27 00:00:00+00:00,13,6,48,9
2023-09-28 00:00:00+00:00,9,8,73,15
2023-09-29 00:00:00+00:00,17,12,75,17
2023-09-30 00:00:00+00:00,1,1,16,6
2023-10-01 00:00:00+00:00,7,5,6,4
2023-10-02 00:00:00+00:00,8,8,36,10
2023-10-03 00:00:00+00:00,6,5,32,9
2023-10-04 00:00:00+00:00,9,7,40,8
2023-10-05 00:00:00+00:00,6,4,39,13
