referrer,views_total,views_unique
Google,124,29
github.com,106,12
addaxdatascience.com,96,14
saul.cpsc.ucalgary.ca,41,13
Bing,28,8
nl.search.yahoo.com,20,1
DuckDuckGo,18,2
towardsai.net,9,1
pub.towardsai.net,7,3
joss.theoj.org,6,2
