referrer,views_total,views_unique
addaxdatascience.com,257,49
Google,211,41
github.com,98,37
Bing,36,16
wildlabs.net,12,10
DuckDuckGo,8,4
pypi.org,5,1
search.brave.com,3,1
lila.science,2,2
towardsai.net,2,1
