referrer,views_total,views_unique
Google,170,62
addaxdatascience.com,80,40
github.com,76,32
Bing,42,11
DuckDuckGo,14,4
agentmorris.github.io,8,3
pypi.org,3,2
wildlabs.net,3,1
ecosia.org,3,1
au.search.yahoo.com,2,2
