referrer,views_total,views_unique
Google,82,34
github.com,67,19
wildlabs.net,12,4
Bing,9,6
DuckDuckGo,7,2
petervanlunteren.github.io,5,4
saul.cpsc.ucalgary.ca,4,2
zenodo.org,4,1
github-com.translate.goog,2,1
mail.google.com,1,1
