referrer,views_total,views_unique
petervanlunteren.github.io,119,18
pub.towardsai.net,101,19
saul.cpsc.ucalgary.ca,67,19
github.com,65,15
Google,59,38
Bing,14,9
DuckDuckGo,10,1
towardsai.net,9,3
wildlabs.net,5,3
statics.teams.cdn.office.net,2,2
