time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-11-21 00:00:00+00:00,2,2,9,8
2022-11-22 00:00:00+00:00,5,4,55,15
2022-11-23 00:00:00+00:00,4,4,39,15
2022-11-24 00:00:00+00:00,3,3,32,12
2022-11-25 00:00:00+00:00,2,2,22,14
2022-11-26 00:00:00+00:00,2,2,8,5
2022-11-27 00:00:00+00:00,1,1,3,2
2022-11-28 00:00:00+00:00,4,3,20,13
2022-11-29 00:00:00+00:00,3,3,27,11
2022-11-30 00:00:00+00:00,5,4,24,6
2022-12-01 00:00:00+00:00,4,4,38,11
2022-12-02 00:00:00+00:00,4,4,12,7
2022-12-03 00:00:00+00:00,1,1,16,2
2022-12-04 00:00:00+00:00,4,2,15,3
