referrer,views_total,views_unique
Google,185,50
github.com,148,34
addaxdatascience.com,112,36
Bing,64,12
search.brave.com,45,3
yandex.ru,21,6
chatgpt.com,9,2
Yahoo,5,1
partage.mnhn.fr,3,2
statics.teams.cdn.office.net,2,2
