referrer,views_total,views_unique
Google,96,42
pub.towardsai.net,53,8
github.com,46,17
saul.cpsc.ucalgary.ca,32,15
Bing,31,10
petervanlunteren.github.io,10,4
medium.com,8,1
DuckDuckGo,5,1
ecosia.org,3,1
wildlabs.net,2,2
