referrer,views_total,views_unique
Google,77,33
github.com,42,17
saul.cpsc.ucalgary.ca,41,6
petervanlunteren.github.io,28,8
Bing,13,6
towardsai.net,7,3
experiment.com,6,2
statics.teams.cdn.office.net,5,4
pub.towardsai.net,4,2
addaxdatascience.com,4,2
