referrer,views_total,views_unique
Google,176,36
addaxdatascience.com,93,28
github.com,52,22
DuckDuckGo,36,2
Bing,32,11
yandex.ru,20,2
statics.teams.cdn.office.net,11,5
wildlabs.net,6,4
ecosia.org,5,2
partage.mnhn.fr,5,1
