time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-29 00:00:00+00:00,17,12,75,17
2023-09-30 00:00:00+00:00,1,1,16,6
2023-10-01 00:00:00+00:00,7,5,6,4
2023-10-02 00:00:00+00:00,8,8,36,10
2023-10-03 00:00:00+00:00,6,5,32,9
2023-10-04 00:00:00+00:00,9,7,40,8
2023-10-05 00:00:00+00:00,7,5,43,15
2023-10-06 00:00:00+00:00,1,1,24,7
2023-10-07 00:00:00+00:00,1,1,11,4
2023-10-08 00:00:00+00:00,1,1,7,6
2023-10-09 00:00:00+00:00,34,15,90,21
2023-10-10 00:00:00+00:00,24,12,146,27
2023-10-11 00:00:00+00:00,12,6,64,13
2023-10-12 00:00:00+00:00,19,12,59,17
