referrer,views_total,views_unique
Google,152,26
github.com,103,17
addaxdatascience.com,45,16
DuckDuckGo,36,4
saul.cpsc.ucalgary.ca,24,8
towardsai.net,23,2
Bing,22,8
nl.search.yahoo.com,21,1
statics.teams.cdn.office.net,20,4
wildlabs.net,7,5
