referrer,views_total,views_unique
Google,147,53
addaxdatascience.com,74,27
github.com,53,25
DuckDuckGo,30,2
Bing,17,7
partage.mnhn.fr,11,1
yandex.com.tr,7,1
yandex.ru,4,2
chatgpt.com,3,3
upwork.com,2,2
