referrer,views_total,views_unique
Google,80,25
addaxdatascience.com,39,17
github.com,30,15
pub.towardsai.net,15,2
Bing,8,5
towardsai.net,6,2
agentmorris.github.io,4,2
DuckDuckGo,3,2
paper.dropbox.com,3,1
cn.bing.com,3,1
