time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-01 00:00:00+00:00,8,7,10,7
2023-03-02 00:00:00+00:00,17,8,19,8
2023-03-03 00:00:00+00:00,10,6,30,11
2023-03-04 00:00:00+00:00,10,4,10,5
2023-03-05 00:00:00+00:00,3,3,1,1
2023-03-06 00:00:00+00:00,5,5,26,11
2023-03-07 00:00:00+00:00,6,5,20,12
2023-03-08 00:00:00+00:00,9,6,48,15
2023-03-09 00:00:00+00:00,12,8,57,14
2023-03-10 00:00:00+00:00,7,4,21,7
2023-03-11 00:00:00+00:00,3,3,8,2
2023-03-12 00:00:00+00:00,2,2,3,1
2023-03-13 00:00:00+00:00,6,6,10,7
2023-03-14 00:00:00+00:00,2,2,19,11
