referrer,views_total,views_unique
Google,54,29
github.com,48,22
saul.cpsc.ucalgary.ca,32,13
wildlabs.net,13,4
Bing,8,6
petervanlunteren.github.io,7,5
agentmorris.github.io,2,1
web.skype.com,1,1
statics.teams.cdn.office.net,1,1
